accepted_at;agreement_version;created_at;device_info;id;ip_address;status;supporter_id
2026-03-16 10:15:30.116782+00;v1.0;2026-03-16 10:15:30.116782+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36";1f727de5-192a-4611-99e5-dc895b9c0925;41.210.146.47;accepted;22f6cdf9-501e-4504-8aea-3935ef347d59
2026-03-16 10:06:19.591109+00;v1.0;2026-03-16 10:06:19.591109+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36";90201d64-5177-498b-8b88-da5de2ff3818;41.210.146.47;accepted;53dda3b0-33cf-45c3-870a-6572a5b6a2af
2026-03-16 10:06:19.312323+00;v1.0;2026-03-16 10:06:19.312323+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36";c10d2b56-6836-44dc-8f68-9c8cbd0ca8d4;41.210.146.47;accepted;53dda3b0-33cf-45c3-870a-6572a5b6a2af
2026-03-16 09:33:15.817278+00;v1.0;2026-03-16 09:33:15.817278+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";fe877a24-afb9-432f-98d2-a7ec189a45a6;41.75.173.40;accepted;3d60fe16-de0d-4c10-a92d-4917605e789e
2026-03-16 09:33:15.615761+00;v1.0;2026-03-16 09:33:15.615761+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";02c30251-01e6-494e-9957-7d6a60f99049;41.75.173.40;accepted;3d60fe16-de0d-4c10-a92d-4917605e789e
2026-03-16 09:00:52.029819+00;v1.0;2026-03-16 09:00:52.029819+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";ff25ff50-5658-404b-a9b4-7284be4e1a68;197.239.12.86;accepted;6f1cf50f-137e-43fd-bf75-75031d57d3ee
2026-03-16 09:00:51.734454+00;v1.0;2026-03-16 09:00:51.734454+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";dd7efdd6-2fa9-4c7a-a336-e7f5830dbe89;197.239.12.86;accepted;6f1cf50f-137e-43fd-bf75-75031d57d3ee
2026-03-16 08:34:50.248916+00;v1.0;2026-03-16 08:34:50.248916+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";2d4a3d87-c898-4754-b112-a46c38087fb2;41.210.146.47;accepted;0220c524-c0c8-4745-9021-b38a87d7f05f
2026-03-16 08:34:50.04658+00;v1.0;2026-03-16 08:34:50.04658+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";02224f58-d7c9-4d1c-8634-2daafccef6a6;41.210.146.47;accepted;0220c524-c0c8-4745-9021-b38a87d7f05f
2026-03-16 07:21:15.601724+00;v1.0;2026-03-16 07:21:15.601724+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";78ecfc6f-3829-44e4-aaf2-426e8a475700;41.210.145.208;accepted;db0e25ec-064e-400a-bd57-e1d28f6098d4
2026-03-16 07:21:15.32541+00;v1.0;2026-03-16 07:21:15.32541+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";14f38f1f-c373-4676-bafb-7d08ebbc7a1e;41.210.145.208;accepted;db0e25ec-064e-400a-bd57-e1d28f6098d4
2026-03-16 07:05:31.53458+00;v1.0;2026-03-16 07:05:31.53458+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";3586f97b-02dc-49fb-a93c-882c47a03bf2;41.210.146.47;accepted;cf561688-b3a2-4f62-b9c1-67ee7b36ff2b
2026-03-16 07:05:31.474174+00;v1.0;2026-03-16 07:05:31.474174+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";890987de-4ec0-46ec-ae9d-520640f6c52d;41.210.146.47;accepted;cf561688-b3a2-4f62-b9c1-67ee7b36ff2b
2026-03-16 07:04:39.607844+00;v1.0;2026-03-16 07:04:39.607844+00;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0";d747a800-3887-4eda-8567-d00f1253b276;102.203.209.76;accepted;4463aa92-6f9b-454d-8f75-d0e55bb493a3
2026-03-16 07:04:39.561747+00;v1.0;2026-03-16 07:04:39.561747+00;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0";653658d6-2366-4ec2-bf72-23567a477230;102.203.209.76;accepted;4463aa92-6f9b-454d-8f75-d0e55bb493a3
2026-03-16 06:51:57.063195+00;v1.0;2026-03-16 06:51:57.063195+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";29a7156a-abf6-4dcf-a58b-cfbd45aa8062;102.203.209.76;accepted;4463aa92-6f9b-454d-8f75-d0e55bb493a3
2026-03-16 06:51:57.0587+00;v1.0;2026-03-16 06:51:57.0587+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";de1c0ccb-2751-4594-be46-9b5ce4523614;102.203.209.76;accepted;4463aa92-6f9b-454d-8f75-d0e55bb493a3
2026-03-16 06:32:19.710152+00;v1.0;2026-03-16 06:32:19.710152+00;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1";45d5387f-8bca-4929-979a-bfb494eed802;172.111.38.230;accepted;49cc474f-5724-45d4-ade9-846c788faf8a
2026-03-16 06:32:19.708751+00;v1.0;2026-03-16 06:32:19.708751+00;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1";b173f671-5295-45cd-b7b4-d67cbcd8d63a;172.111.38.230;accepted;49cc474f-5724-45d4-ade9-846c788faf8a
2026-03-16 04:45:37.76119+00;v1.0;2026-03-16 04:45:37.76119+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36";c0f97514-2753-4725-a6b6-f545dc9cfe06;102.86.11.128;accepted;a94ea8ae-f6e5-4107-a576-1054457bfad6
2026-03-16 04:45:37.529783+00;v1.0;2026-03-16 04:45:37.529783+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36";c1f3f8ea-1469-45c0-9500-bdff47957557;102.86.11.128;accepted;a94ea8ae-f6e5-4107-a576-1054457bfad6
2026-03-16 04:37:25.703843+00;v1.0;2026-03-16 04:37:25.703843+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";668b1c8f-b0c9-4b55-9bfe-a97bf6942d18;152.53.148.82;accepted;ac17de89-fb8c-4dc0-9670-fb271efc0659
2026-03-16 04:37:25.592166+00;v1.0;2026-03-16 04:37:25.592166+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";eebe5fb7-bed0-41b1-833a-13d834f92d6b;152.53.148.82;accepted;ac17de89-fb8c-4dc0-9670-fb271efc0659
2026-03-15 20:24:57.977116+00;v1.0;2026-03-15 20:24:57.977116+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";7176ede8-34c8-4dca-aecd-0e6049bf69c9;81.17.99.67;accepted;608fe194-dcc6-4491-8162-fc2d77a0fa0a
2026-03-15 20:24:57.477656+00;v1.0;2026-03-15 20:24:57.477656+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";e9601f28-739b-458f-aefe-a3bed5d28757;81.17.99.67;accepted;608fe194-dcc6-4491-8162-fc2d77a0fa0a
2026-03-15 14:27:40.093739+00;v1.0;2026-03-15 14:27:40.093739+00;"Mozilla/5.0 (Linux; U; Android 9; en-us; OPPO R11st Build/PKQ1.190414.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/115.0.5790.168 Mobile Safari/537.36 HeyTapBrowser/10.10.7.1";cca70c36-3227-4198-be3c-4f7ef4c16f33;102.209.109.202;accepted;ed379dab-630f-4381-9cab-29da23745067
2026-03-15 14:27:40.002406+00;v1.0;2026-03-15 14:27:40.002406+00;"Mozilla/5.0 (Linux; U; Android 9; en-us; OPPO R11st Build/PKQ1.190414.001) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/115.0.5790.168 Mobile Safari/537.36 HeyTapBrowser/10.10.7.1";38cab438-0783-4e26-b656-78116a21e0fd;102.209.109.202;accepted;ed379dab-630f-4381-9cab-29da23745067
2026-03-15 14:21:46.081006+00;v1.0;2026-03-15 14:21:46.081006+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36";2d937fa6-eb7a-426a-919a-ccc945d31daf;41.210.146.146;accepted;86d7db03-f9c2-40fb-bdb4-36bcf769220f
2026-03-15 09:53:51.45198+00;v1.0;2026-03-15 09:53:51.45198+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";4e916643-c613-4795-930a-0345a2bccaf2;81.199.18.212;accepted;ad151d31-a46e-47df-9f8a-bd45c8c5e56e
2026-03-15 05:59:52.353668+00;v1.0;2026-03-15 05:59:52.353668+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36";08abcf43-455b-4343-b2ff-16472ed84323;102.86.3.189;accepted;4e019950-28a7-4364-ae83-e46de0d49625
2026-03-15 05:59:52.328936+00;v1.0;2026-03-15 05:59:52.328936+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36";71f54673-f0be-4c45-a501-42ad1be4328e;102.86.3.189;accepted;4e019950-28a7-4364-ae83-e46de0d49625
2026-03-15 05:44:35.354584+00;v1.0;2026-03-15 05:44:35.354584+00;"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_10 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1";5db3acf9-3c14-4a2c-be7f-f6ed47b2b0f7;41.210.146.120;accepted;fcadf5a2-ad55-4163-8a39-b8596647064f
2026-03-15 05:44:35.354578+00;v1.0;2026-03-15 05:44:35.354578+00;"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_10 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1";487ff923-4bbc-44cf-9c65-d603da9f70e5;41.210.146.120;accepted;fcadf5a2-ad55-4163-8a39-b8596647064f
2026-03-14 16:50:15.551728+00;v1.0;2026-03-14 16:50:15.551728+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/117.0.0.0 Mobile Safari/537.36";41cf65eb-1416-4f6b-8dfe-2c982a3f1f9f;197.239.9.57;accepted;c0266492-7184-4fae-95cb-4e3ad230d0f8
2026-03-14 16:50:15.510499+00;v1.0;2026-03-14 16:50:15.510499+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/117.0.0.0 Mobile Safari/537.36";976d201d-d168-4b7b-ac5b-91dd3ccc41ac;197.239.9.57;accepted;c0266492-7184-4fae-95cb-4e3ad230d0f8
2026-03-14 14:30:22.235143+00;v1.0;2026-03-14 14:30:22.235143+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";a1029b41-aab8-42ca-a693-240a25e7a8f2;41.210.146.47;accepted;cf561688-b3a2-4f62-b9c1-67ee7b36ff2b
2026-03-14 14:30:22.088898+00;v1.0;2026-03-14 14:30:22.088898+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";7c39fa1d-6e48-4482-8558-798801efa9be;41.210.146.47;accepted;cf561688-b3a2-4f62-b9c1-67ee7b36ff2b
2026-03-14 13:46:20.485839+00;v1.0;2026-03-14 13:46:20.485839+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";f4710527-7214-41e9-b4fd-a5428935427c;41.210.154.157;accepted;599643e5-aaca-4f95-9613-3f49d4749512
2026-03-14 13:46:20.254945+00;v1.0;2026-03-14 13:46:20.254945+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";a76f6674-9917-40e6-b0a9-452f3245ebd8;41.210.154.157;accepted;599643e5-aaca-4f95-9613-3f49d4749512
2026-03-14 06:48:46.478184+00;v1.0;2026-03-14 06:48:46.478184+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";68896880-f090-4152-8bbb-a8fbc53f01b8;197.239.13.246;accepted;99890a2e-b842-4d44-8516-e2eafe0711ff
2026-03-14 06:48:46.258635+00;v1.0;2026-03-14 06:48:46.258635+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";6b952ff3-b6d1-4304-98bc-a295b58f5026;197.239.13.246;accepted;99890a2e-b842-4d44-8516-e2eafe0711ff
2026-03-14 06:00:07.044705+00;v1.0;2026-03-14 06:00:07.044705+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";1c10cab9-6c3b-4c24-a401-f2ab89a0cde3;197.239.10.123;accepted;3263ae30-d793-4f55-add5-2103dec9b458
2026-03-14 06:00:06.857524+00;v1.0;2026-03-14 06:00:06.857524+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";87bc7840-de69-422c-8b39-ab0d65422074;197.239.10.123;accepted;3263ae30-d793-4f55-add5-2103dec9b458
2026-03-13 22:16:07.282328+00;v1.0;2026-03-13 22:16:07.282328+00;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";fbd0a34f-531d-4ec4-8cf6-6bd6a5195c72;185.197.248.174;accepted;2724aa10-2142-4382-bbee-1d3bdb8bf910
2026-03-13 22:16:06.914936+00;v1.0;2026-03-13 22:16:06.914936+00;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";c87c1fc8-d4b9-4cda-9035-61e524cb1cca;185.197.248.174;accepted;2724aa10-2142-4382-bbee-1d3bdb8bf910
2026-03-13 20:54:10.576983+00;v1.0;2026-03-13 20:54:10.576983+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36";91028836-6e8c-4331-9088-00573e63db0a;102.85.172.177;accepted;472e685b-f909-4d4a-86cd-d94fcfaddadc
2026-03-13 20:54:10.376876+00;v1.0;2026-03-13 20:54:10.376876+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36";1f486783-4754-47d1-a0cd-27aaf0857412;102.85.172.177;accepted;472e685b-f909-4d4a-86cd-d94fcfaddadc
2026-03-13 19:48:44.783975+00;v1.0;2026-03-13 19:48:44.783975+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36";f0da9efb-e235-4e01-8c2d-5b5298bf7528;41.75.175.109;accepted;d23dbaa4-fa1c-437e-a250-0e961bfbb69b
2026-03-13 17:44:42.569319+00;v1.0;2026-03-13 17:44:42.569319+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";c50c2e6f-29f3-495c-bb50-bd0f8bcc93f1;41.210.146.125;accepted;cf561688-b3a2-4f62-b9c1-67ee7b36ff2b
2026-03-13 17:44:42.542507+00;v1.0;2026-03-13 17:44:42.542507+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";d28b3f83-3f79-415e-bc64-10ee7a1e5803;41.210.146.125;accepted;cf561688-b3a2-4f62-b9c1-67ee7b36ff2b
2026-03-13 17:31:14.504145+00;v1.0;2026-03-13 17:31:14.504145+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";975d49dc-2b7e-4907-9108-e82b78b07d57;41.210.146.125;accepted;cf561688-b3a2-4f62-b9c1-67ee7b36ff2b
2026-03-13 17:31:14.28977+00;v1.0;2026-03-13 17:31:14.28977+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";fa3efb3f-b1ec-4750-bef9-9c30c580a696;41.210.146.125;accepted;cf561688-b3a2-4f62-b9c1-67ee7b36ff2b
2026-03-13 13:40:12.662517+00;v1.0;2026-03-13 13:40:12.662517+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";2579f12f-3b66-48c3-8791-f38386b530c7;102.86.12.219;accepted;f95baedf-4ac9-45b7-a7db-85b503e69254
2026-03-13 13:40:12.41489+00;v1.0;2026-03-13 13:40:12.41489+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";8f6440e3-f751-4ebe-83dc-6fb2ad7a8e38;102.86.12.219;accepted;f95baedf-4ac9-45b7-a7db-85b503e69254
2026-03-13 12:53:39.533227+00;v1.0;2026-03-13 12:53:39.533227+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";173fcf07-955a-4a14-ac4e-5fec7d382455;41.210.146.47;accepted;3c2dda6c-470c-414a-be58-21556914bfc6
2026-03-13 12:14:36.692884+00;v1.0;2026-03-13 12:14:36.692884+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36";ca179bd3-9596-4286-a0ea-65737e931e44;83.110.178.193;accepted;580bd113-42b6-4ee9-8f74-560b209b7042
2026-03-13 11:41:16.396841+00;v1.0;2026-03-13 11:41:16.396841+00;"Mozilla/5.0 (Linux; Android 10; TECNO B1g) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.82 Mobile Safari/537.36";26dcd64f-7815-4481-baf2-24a7c0ddd655;102.85.138.86;accepted;84ebb788-c351-4e7d-9269-0f830aba1caf
2026-03-13 11:41:16.199057+00;v1.0;2026-03-13 11:41:16.199057+00;"Mozilla/5.0 (Linux; Android 10; TECNO B1g) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.82 Mobile Safari/537.36";befdc522-3b52-4316-baf7-712929b7cdea;102.85.138.86;accepted;84ebb788-c351-4e7d-9269-0f830aba1caf
2026-03-13 09:50:15.554327+00;v1.0;2026-03-13 09:50:15.554327+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";1d670d5d-1baf-47e8-afa6-a54a4f565a4e;41.210.141.232;accepted;85410c76-660e-48cf-a13b-4feb620e2353
2026-03-13 09:50:15.346378+00;v1.0;2026-03-13 09:50:15.346378+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";cb773892-a0cd-469b-a7bc-d1de56cd1026;41.210.141.232;accepted;85410c76-660e-48cf-a13b-4feb620e2353
2026-03-13 07:03:07.721553+00;v1.0;2026-03-13 07:03:07.721553+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";646c80cd-4c60-4739-9285-8a3cfaa7ccb0;196.43.136.194;accepted;92278039-4954-4c0f-98fb-8f4c475fcf98
2026-03-13 07:03:07.252357+00;v1.0;2026-03-13 07:03:07.252357+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";bb1768c6-74a4-48c3-a7cc-b22405ab70a3;196.43.136.194;accepted;92278039-4954-4c0f-98fb-8f4c475fcf98
2026-03-13 06:49:25.212868+00;v1.0;2026-03-13 06:49:25.212868+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";5255cdde-9aaa-482e-b7ea-a57b6fcd755b;196.43.136.194;accepted;92278039-4954-4c0f-98fb-8f4c475fcf98
2026-03-13 06:49:25.010052+00;v1.0;2026-03-13 06:49:25.010052+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";ddc1f7b6-123d-444f-8eb6-a4eac4334373;196.43.136.194;accepted;92278039-4954-4c0f-98fb-8f4c475fcf98
2026-03-13 05:04:04.609343+00;v1.0;2026-03-13 05:04:04.609343+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";971b4363-984b-4161-8f9b-b761f61eef60;41.75.173.131;accepted;a0c96450-acef-42d3-ae54-57bf2d490491
2026-03-13 05:04:04.394517+00;v1.0;2026-03-13 05:04:04.394517+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";6c840391-fb93-4d8e-a40d-a5b1200ffdb5;41.75.173.131;accepted;a0c96450-acef-42d3-ae54-57bf2d490491
2026-03-12 16:56:23.554906+00;v1.0;2026-03-12 16:56:23.554906+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36";8e1d728d-efa2-4b68-b395-d8353986eded;41.75.177.251;accepted;bd022fdb-f43e-4685-bb64-cf05b9a5934d
2026-03-12 16:56:23.319034+00;v1.0;2026-03-12 16:56:23.319034+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36";7bd045ba-06af-45bc-b0a4-a1caff244fad;41.75.177.251;accepted;bd022fdb-f43e-4685-bb64-cf05b9a5934d
2026-03-12 15:48:13.337456+00;v1.0;2026-03-12 15:48:13.337456+00;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1";26ca98f1-4890-44db-900d-5bd7cea81041;41.210.155.167;accepted;422011af-9823-4496-89a0-c6c16970d891
2026-03-12 15:48:13.336834+00;v1.0;2026-03-12 15:48:13.336834+00;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1";97064c75-2eca-4797-9761-8f81a9999b4e;41.210.155.167;accepted;422011af-9823-4496-89a0-c6c16970d891
2026-03-12 12:59:57.695312+00;v1.0;2026-03-12 12:59:57.695312+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";b2bf4ed0-b184-4799-be30-37c39c396bff;162.19.74.124;accepted;6b55c92c-3b6b-4b3c-8dc9-f44df0f7887b
2026-03-12 12:59:57.694954+00;v1.0;2026-03-12 12:59:57.694954+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";35570541-08ff-4093-8cee-7c017dc742b2;162.19.74.124;accepted;6b55c92c-3b6b-4b3c-8dc9-f44df0f7887b
2026-03-12 12:48:27.93809+00;v1.0;2026-03-12 12:48:27.93809+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36";e06f8a63-b6a5-48c3-b02a-64391849b4f4;41.210.146.47;accepted;044884ee-9327-4fcc-91b0-32f8d88e5008
2026-03-12 12:45:59.52447+00;v1.0;2026-03-12 12:45:59.52447+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";12180a82-a282-47ba-90f5-d4eb8b7b1c82;162.19.74.124;accepted;6b55c92c-3b6b-4b3c-8dc9-f44df0f7887b
2026-03-12 12:45:59.307203+00;v1.0;2026-03-12 12:45:59.307203+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";7489c6dc-4028-4382-b057-f1ea855f2184;162.19.74.124;accepted;6b55c92c-3b6b-4b3c-8dc9-f44df0f7887b
2026-03-12 12:37:26.538846+00;v1.0;2026-03-12 12:37:26.538846+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";7d5dbf11-f9dc-493f-90dc-aa850feefd51;41.75.173.206;accepted;df5c3d6c-28cb-4bcd-9a4f-80931b5f2881
